tieu_de,dia_chi,mo_ta,loai_hinh,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,quan,gia_ban_num,dien_tich_num,dien_tich_dat_num,dien_tich_su_dung_num,chieu_ngang_num,chieu_dai_num,gia_m2_num,log_gia_ban,so_phong_ve_sinh_missing,tong_so_tang_missing,chieu_ngang_num_missing,chieu_dai_num_missing,kw_mat_tien,kw_hem_xe_hoi,kw_so_hong,kw_gan_cho,kw_gan_truong,kw_thuong_mai,kw_nha_pho,is_outlier_any_6cols,outlier_count_6cols
Nhà To 6x20 - Hẻm 5m - Lê Đức Thọ - Cách công viên 3 căn,"Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","Tôi vừa săn được một căn nhà phù hợp cho khách muốn xây mới đầu năm hoặc nâng tầng sửa chữa hay ở ngay đều ngon
 
• Vị trí: khu dân cư hiện hữu, hẻm xe hơi 5m sạch sẽ
Khu vực Gò vấp đường Lê Đức Thọ cách công viên 3 căn, cách tuyến đường ven sông 100m

• Diện tích: 6x20 vuông vức – công nhận đủ
• Hẻm 1 trục thẳng – xe hơi quay đầu
• Khu dân trí – nhà cao tầng đồng bộ
• Phù hợp xây 1 trệt 3 lầu – sân thượng
-- Giá: 8 tỷ 9 (thương lượng trực tiếp chủ)

Vì sao tôi đánh giá lô này tốt?
Giá đang mềm hơn mặt bằng 20%
Không vướng quy hoạch
Đường nội bộ thông – không cụt
Phù hợp khách có sẵn tiền, muốn không gian rộng, bán hàng được, xe tải vào được hoặc ở ngay, giữ tiền đều ngon 

Phù hợp với ai?
✔ Gia đình muốn xây nhà theo ý
✔ Người muốn giữ đất – xây sau
✔ Khách mua đầu năm – chuẩn bị thi công ngay

Tôi chuyên săn đất – nhà xây mới hẻm xe hơi dưới 10 tỷ khu Gò Vấp & giáp Quận 12.
Không đăng tin ảo.
Không làm giá.
Liên hệ trực tiếp để tôi gửi thêm 2–3 lô cùng phân khúc để so sánh.",Nhà phố liền kề,Đã có sổ,3.0,3,2,Hoàn thiện cơ bản,Hẻm xe hơi,Go Vap,8.9,116.0,116.0,160.0,6.0,20.0,76.72,2.2925347571405443,0,1,0,0,0,1,0,0,0,0,0,True,1
"CHDV 22P CAO CẤP, DÒNG TIỀN KHỦNG, PHẠM VĂN CHIÊU ,GÒ VẤP","Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","CHDV 22P Phạm Văn Chiêu, P Thông Tây Hội

- Dt: : 95,9m² (6m x 16m). DTSD: 504,5m²
- Kết Cấu: hầm + 6 tầng, 22 phòng
- Hợp đồng thuê: khoán 90 tr/tháng
- Vị trí đẹp,gần chợ, trường, hẻm xe tải.
- Pháp lý: Sổ riêng, hoàn công đủ. Sổ sẵn.","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Không rõ,Không rõ,Go Vap,26.0,96.0,96.0,96.0,6.0,16.0,270.83,3.295836866004329,0,1,0,0,0,1,0,1,0,0,0,True,1
CHDV 20P DOANH THU 110TR LÊ ĐỨC THỌ P16 GÒ VẤP,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","CHDV 20P DOANH THU 110TR LÊ ĐỨC THỌ P16

- Dt: 5x 17m
- Kết cấu: Hầm + 5 tầng. Diện tích sàn sử dụng gần 550m2
- Nhà full nội thất + máy lạnh + tháng máy
- Vị trí đẹp, gần chợ, LotteMart, KDC CityLand","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Không rõ,Không rõ,Go Vap,14.3,85.0,85.0,550.0,5.0,17.0,168.24,2.72785282839839,0,1,0,0,0,0,0,1,0,0,0,True,1
"Mặt tiền Quang Trung P10 , 240m2 có hẻm hậu","Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Gò Vấp, TP Hồ Chí Minh mới)","Mặt tiền Quang Trung P10 , 2 mặt tiền trước sau
- Dt: 5x52m. Nở hậu 8,6m. Sổ 240m2. Có hẻm hậu 3m
- Kết cấu : 3 tầng
- Đang cho thuê 70tr / tháng
Vị trí đắc địa","Nhà mặt phố, mặt tiền",Đã có sổ,10.0,8,5,Không rõ,Không rõ,Go Vap,38.5,240.0,240.0,240.0,5.0,52.0,160.42,3.676300671907076,1,1,0,0,1,0,0,0,0,0,0,True,4
CHDV thu nhập khủng sát vách ĐH Văn Lang,"Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Nhơn, TP Hồ Chí Minh mới)","- CHDV NGANG 10m SÁT ĐẠI HỌC VĂN LANG P5 GÒ VẤP
- Kết cấu: HẦM + 5 tầng, gồm 26p + 1 mặt bằng mở cà phê !
- Doanh thu cực cao 170tr/ tháng
- Pháp lý sạch, sổ hồng công chứng ngay
- Giá: 30,5 tỷ thương lượng
Lh: *** gặp Chiến","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Không rõ,Hẻm xe hơi,Go Vap,30.5,140.0,140.0,140.0,10.5,15.0,217.86,3.449987545831587,0,1,0,0,0,0,1,0,0,0,0,True,3
CHDV 90 Phòng Dương Quảng Hàm P5 Gò Vấp,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Nhơn, TP Hồ Chí Minh mới)","Toà CHDV 90 phòng Hẻm 8m Dương Quảng Hàm p5 Gò Vấp

- DT : 10M x 32 M
- Hợp đồng thuê khoán 190tr/th
- Tự khai thác lên đến 250tr/tháng
- Nhà Mới đầy đủ trang thiết bị, giấy phép PCCC
- ngay ĐH Cn , ĐH Văn Lang","Nhà ngõ, hẻm",Đã có sổ,11.0,7,3,Không rõ,Hẻm xe hơi,Go Vap,45.0,320.0,320.0,320.0,10.0,32.0,140.62,3.828641396489095,0,1,0,0,0,1,0,0,0,0,0,True,4
CHDV 6 TẦNG 20P-THANG MÁY -DÒNG TIỀN 90tr/THÁNG - GÒ VẤP GIÁ 14.3 TỶ,"Lê Đức Thọ, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","CHÍNH CHỦ BÁN CĂN HỘ DỊCH VỤ 6 TẦNG – 20 PHÒNG – THANG MÁY – DÒNG TIỀN 80–90 TRIỆU/THÁNG – LÊ ĐỨC THỌ P16 GÒ VẤP – GIÁ 14.3 TỶ TL

 TỔNG QUAN SẢN PHẨM
Căn hộ dịch vụ vị trí trung tâm Gò Vấp, ngay trục Lê Đức Thọ – khu vực cho thuê cực kỳ sôi động, chỉ mua là có dòng tiền ngay.
Diện tích đất 102m2, trong đó 83m2 thổ cư, diện tích xây dựng thực tế lên đến 550m2.

 DÒNG TIỀN ỔN ĐỊNH – KHAI THÁC SẴN
– Tổng 20 phòng ngủ – 20 WC, thiết kế khép kín, tối ưu cho thuê.
– Hiện đang thuê full phòng, dòng tiền 80–90 triệu/tháng.
– Hợp đồng thuê còn 1 năm, tỷ suất dòng tiền gần 10%/năm.

 KẾT CẤU & TRANG BỊ
– Kết cấu 6 tầng, có thang máy vận hành êm ái.
– 2 khu máy giặt riêng, thuận tiện cho khách thuê dài hạn.
– Full nội thất máy lạnh toàn bộ phòng, khách mua tiếp tục khai thác ngay không cần đầu tư thêm.
– Nhà mới cải tạo, thiết kế hiện đại, phòng thoáng và dễ cho thuê.

 VỊ TRÍ & TIỆN ÍCH
– Mặt tiền ngang 4m, đường Lê Đức Thọ – trung tâm Gò Vấp.
– Kế bên Cityland, khu dân trí cao, an ninh, giá thuê tốt.
– Xung quanh nhiều trường đại học, nhu cầu thuê lúc nào cũng cao, phòng luôn kín.
– Di chuyển nhanh về Bình Thạnh – Phú Nhuận – Quận 12.

 PHÁP LÝ
– Chính chủ bán.
– Pháp lý rõ ràng, công chứng nhanh gọn.

 PHÙ HỢP CHO
– Khách đầu tư CHDV muốn dòng tiền sẵn – ổn định – bền vững.
– Khách tìm tài sản trung tâm, giá tốt so với dòng tiền khai thác.

 Gọi ngay số điện thoại trên màn hình để xem nhà và chốt ngay hôm nay!

DUNG4670276108.6","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Không rõ,Không rõ,Go Vap,14.3,102.0,102.0,102.0,4.0,10.674541140099866,140.2,2.72785282839839,0,1,0,1,1,0,1,0,1,0,0,True,1
"Bán nhà Gò Vấp, hẻm xe hơi, 5 tầng, 4 phòng ngủ, giá chỉ 6,1 tỷ, TL","Đường số 51, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","Bán nhà mới đẹp, vào ở liền, đường số 51 , Gò Vấp .
- Kết cấu: 5 Tầng BTCT, gồm trệt, lửng, 2 lầu, sân thượng. Gồm có phòng khách, bếp, 3 phòng ngủ, 3 WC. Sân thượng rộng rãi, thoáng mát.
- Hẻm 4m Ô TÔ VF3 vào nhà - 
- Tặng Full Nội Thất theo nhà.
- Tiện ích xung quanh không thiếu thứ gì. Gần Emart 2, sân bay, trường học, chợ,...
- Khu Dân Trí Cao, an ninh.
- Sổ hồng pháp lý chuẩn , công chứng nhanh.
Liên hệ em để được tư vấn và hỗ trợ xem nhà miễn phí nhé.
Ms 2b 21 78ntc","Nhà ngõ, hẻm",Đã có sổ,3.0,3,5,Không rõ,Hẻm xe hơi,Go Vap,6.1,38.0,38.0,180.0,7.5,5.0,160.53,1.9600947840472696,0,0,0,0,0,1,1,0,1,0,0,True,1
Bán gấp nhà đang kd phòng trọ ( 52 phòng) dt 12x24m,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","Bán gấp nhà riêng đường Quang Trung, phường 8, quận gò vấp, TP. Hồ Chí Minh
- Diện tích vuông vức đẹp: 12m x 24m, sổ công nhận 250m2 đất ở, diện tích sử dụng 1000m2
- Kết cấu: Nhà cấp 3, lửng, 3 lầu, sân thượng, nhà xây chắc chắn hơi cũ.
- Vị trí: hẻm xe hơi, Khu vực dân cư sầm uất, dân trí cao, gần các khu hành chính như Công An Phường, UBND Phường 12, an ninh đảm bảo.
- Các tiện ích xung quanh: TPBank LiveBank, Trung Tâm Y Khoa Diag, Đại Lý Honda Chí Dũng, Trường THCS Phạm Văn Chiêu, Trường Trung Cấp Cửu Long, Chùa Giác Tâm, Nhà Thờ Tin Lành Thông Tây Hội, Highlands Coffee, Ngân hàng Quốc Tế - VIB, Chợ An Hội.

Hiện có hợp đồng thuê khoán 77tr/ tháng. ( đang kd nhà trọ) Thích hợp mua cho thuê tiếp hoặc kinh doanh căn hộ dịch vụ, hoặc mua tích sản.
+ Giá bán 28 tỷ","Nhà ngõ, hẻm",Đã có sổ,11.0,7,4,Không rõ,Hẻm xe hơi,Go Vap,28.0,250.0,250.0,250.0,12.0,24.0,112.0,3.367295829986474,0,1,0,0,0,1,0,0,1,0,0,True,3
"Bán Toà Nhà CHDV gần MT Nguyễn Văn Khối,F9, dtsd 480m2, 5 lầu","Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","CĂN HỘ DỊCH VỤ ĐANG CHO THUÊ 65 TRIỆU/ THÁNG .
Bán căn hộ dịch vụ gần mặt tiền Nguyễn Văn Khối, P.9, Gò Vấp.
- Diện tích: 150m2 (5m x 20 m nở hậu 7m) gồm 1 trệt 1 lửng 2 lầu sân thượng.
- Có 17 phòng, đang cho thuê khoáng 65tr/tháng (hợp đồng còn 2 năm) Nếu tự khai thác thì được khoảng 100tr. 
- Có thể xây thêm 3 phòng, có sẵn cổng điện nước, thang máy 650 kg .
- Hướng: đông nam
- Giá bán giảm 800tr còn 16.9 tỷ","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Không rõ,Hẻm xe hơi,Go Vap,16.9,150.0,150.0,480.0,5.0,20.0,112.67,2.884800712846709,0,0,0,0,1,0,0,0,0,0,0,True,2
nhà đúc 2 tấm phường 12 dt: 44m2,"Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","Nhà chính chủ gủi cần bán gấp thuộc phường 12 gò vấp 
DT: 8,6 x 4,8m đúc kiên cố 2 tấm gồm 3pn 3wc sân thượng nhà đẹp vô ở ngay 
Vị trí: hẻm 2// bùi Quang là khu dân cư yên tĩnh 
Giá bán: 5ty400tr LH: *** Trang",Nhà phố liền kề,Đã có sổ,3.0,3,3,Không rõ,Không rõ,Go Vap,5.4,44.0,44.0,44.0,8.6,4.8,122.73,1.8562979903656265,1,1,0,0,0,0,1,0,0,0,0,True,1
Biệt Thự Phố Thu Nhỏ – Cao Cấp Ở Là Mê (Gò Vấp),"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","Siêu Phẩm Nhà Đẹp – Thang Máy – Karaoke – Gym – Gara Ô Tô Biệt Thự Phố Thu Nhỏ 4x30m – Gò Vấp

📍 Vị trí: Phạm Văn Chiêu, P. Thông Tây Hội (P9 Gò Vấp)
👉 Hẻm xe hơi 1 trục, gần Chợ Thạch Đà, khu dân cư văn minh

📐 Diện tích: 4m x 30m – Hướng Đông Nam
🏗 Kết cấu: 1 trệt + lửng + 4 lầu – Nhà mới, hoàn công đầy đủ

✨ Công năng đẳng cấp:
 • Thang máy
 • Gara xe hơi
 • Sân vườn thoáng mát
 • Phòng khách – bếp sang trọng
 • 4 phòng ngủ lớn
 • Phòng karaoke riêng
 • Phòng thể thao đa năng
 • Sân thượng trước & sau

🛋 Full nội thất cao cấp – phong cách hiện đại
👉 Chỉ việc xách vali vào ở

💰 Giá bán: 18.450 tỷ (thương lượng mạnh cho khách thiện chí)

📞 Liên hệ xem nhà trực tiếp – hàng thật, giá thật","Nhà ngõ, hẻm",Không rõ,6.0,6,4,Nội thất cao cấp,Hẻm xe hơi,Go Vap,18.45,120.0,120.0,120.0,4.0,30.0,153.75,2.9678470700644555,0,1,0,0,0,1,0,1,0,0,1,True,2
TOÀ NHÀ 4 TẦNG -13P – DÒNG TIỀN 50 TRIỆU/THÁNG – CĂN GÓC HXH - GÒ VẤP,"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","🎬 TOÀ NHÀ 4 TẦNG – 13 PHÒNG CHO THUÊ – DÒNG TIỀN 50 TRIỆU/THÁNG – CĂN GÓC HXH PHẠM VĂN CHIÊU, GÒ VẤP – CHỈ 11.9 TỶ

🏡 TỔNG QUAN SẢN PHẨM
Nhà cho thuê khai thác sẵn, dòng tiền ổn định, vị trí đẹp khu trung tâm Gò Vấp.
Kết cấu 1 trệt 3 lầu, xây kiên cố, mỗi tầng đều có ban công thoáng mát.

💰 DÒNG TIỀN ỔN ĐỊNH – 13 PHÒNG ĐANG FULL KHÁCH
– Tổng 13 phòng cho thuê, hiện đang full khách.
– Thu nhập thực tế 50 triệu/tháng, dòng tiền đều hàng tháng.
– Mỗi phòng đều có cửa sổ, đón gió và ánh sáng tự nhiên, ở rất thoáng.

✨ ƯU ĐIỂM NỔI BẬT
– Căn góc 2 mặt thoáng, hẻm 2 ô tô tránh nhau, xe ra vào thoải mái.
– Sau nhà là công viên nhỏ, không gian cực kỳ mát mẻ, yên tĩnh.
– Khu dân trí cao, an ninh tốt, nhu cầu thuê luôn cao.

📍 VỊ TRÍ & PHÁP LÝ
– Nằm trên Phạm Văn Chiêu – Gò Vấp, kết nối nhanh các trục đường lớn.
– Tiện ích xung quanh đầy đủ: chợ, trường học, siêu thị, công viên.
– Sổ hồng riêng, pháp lý chuẩn, công chứng sang tên ngay.

🎯 PHÙ HỢP CHO
Khách đầu tư tìm sản phẩm giá tốt – dòng tiền thật – vị trí dễ cho thuê, hoặc vừa ở vừa khai thác.

Gọi ngay số điện thoại trên màn hình để xem nhà và chốt ngay hôm nay!

Giá: 11,9 tỷ Diện tích: 67 m²
Địa chỉ tài sản:
Đường Phạm Văn Chiêu, Phường An Hội Tây, Hồ Chí Minh","Nhà ngõ, hẻm",Đã có sổ,11.0,7,5,Không rõ,Không rõ,Go Vap,11.9,67.0,67.0,67.0,5.265022957486459,19.39443396475875,177.61,2.5572273113676265,0,1,1,1,0,1,1,0,1,1,0,True,1
BIỆT THỰ VƯỜN - 16x15 - Lê Đức Thọ Quận Gò Vấp,"Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","Địa chỉ : Lê Đức Thọ P An Hội Đông Gò Vấp

Diện tích : 16,2x14,6 dtcn 232m2 sổ vuông vức

Đường trước nhà 10m có vỉa hè 2 bên

Tặng full nội thất gỗ quý 

Vị trí trung tâm đắc địa Gò Vấp đi đâu cũng tiện ra sân bay dễ dàng, khu vực an trí gần chung cư Osimi

Giá : 36 đồng TL 

*** xem nhà liên hệ trước 60p TL trực tiếp chính chủ",Nhà biệt thự,Đã có sổ,7.0,5,4,Nội thất cao cấp,Hẻm xe hơi,Go Vap,36.0,232.0,232.0,232.0,16.2,15.0,155.17,3.610917912644224,0,0,0,0,0,0,1,0,0,0,1,True,2
KHÔNG CÓ CĂN THỨ 2. 2TẦNG. NGAY QUANG TRUNG p8 GÒ VẤP. 4ty85 CTL.,"Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Gò Vấp, TP Hồ Chí Minh mới)","TRUNG TÂM GÒ VẤP- NGAY CHỢ ĐÊM- HXH CÁCH MẶT TIỀN 50M- P10- QUANG TRUNG- GÒ VẤP
👉70M2 👉👉👉HƠN 4 TỶ CTL

🧨Hiện trạng 1 trệt 1 lầu đang cho thuê 10tr/ tháng dòng tiền ổn định
🧨Tặng giấy phép xây dựng 5 Tầng BTCT
🧨Khu vực kd sầm uất bậc nhất Quang Trung cách mặt tiền vài bước chân
👉Shr công chứng trong ngày
☎️
Em Hải nhà thật pháp lý chuẩn","Nhà ngõ, hẻm",Đã có sổ,3.0,2,2,Hoàn thiện cơ bản,Hẻm xe hơi,Go Vap,4.85,70.0,70.0,140.0,8.0,9.0,69.29,1.766441661243765,0,0,0,0,1,1,1,0,0,0,0,True,1
"CHDV PHẠM VĂN CHIÊU, GÒ VẤP, 8 PHÒNG NGỦ, HẺM XE HƠI, THU NHẬP 45Tr/Th","Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Tây, TP Hồ Chí Minh mới)","Bán gấp CHDV cao cấp khu phân lô Phạm Văn Chiêu, P.14, Gò Vấp – chỉ 8 tỷ 5 TL – thu nhập 43 triệu/tháng

📍 Vị trí: Khu phân lô đường Phạm Văn Chiêu, phường 14, quận Gò Vấp – khu dân trí cao, hẻm rộng thông thoáng, xe hơi ra vào dễ dàng.
Gần chợ, trường học, siêu thị Emart, sân bay Tân Sơn Nhất, thuận tiện di chuyển về Quang Trung, Nguyễn Văn Khối, Lê Văn Thọ, Phan Huy Ích, Tân Sơn.

📐 Diện tích: 4m x 16m – vuông vức, sổ hồng riêng, hoàn công đầy đủ.
🏗 Kết cấu: 1 trệt, 1 lửng, 3 lầu, sân thượng – gồm 8 phòng ngủ, 8 toilet, thiết kế hiện đại, full nội thất cao cấp.

💸 Hiệu quả khai thác: Đang cho thuê 43 triệu/tháng – dòng tiền ổn định, phù hợp đầu tư giữ tiền lâu dài hoặc khai thác kinh doanh CHDV.

💰 Giá bán: 8.5 tỷ (thương lượng chính chủ)
📞 Liên hệ Trang – để xem nhà thực tế và thương lượng trực tiếp. TOFECOOCOSCN5SDC","Nhà ngõ, hẻm",Đã có sổ,8.0,6,5,Nội thất cao cấp,Hẻm xe hơi,Go Vap,8.5,64.0,64.0,64.0,4.0,16.0,132.81,2.2512917986064958,1,0,0,0,0,1,1,1,1,1,0,True,1
"Chính chủ bán gấp, 5.6 x 20m,đường Lê Đức Thọ, P16 GV, giá chỉ 12.8 tỷ","Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","Căn *** gần Lê Đức Thọ 2 tầng, 5.6x20.2m CN 113m², hẻm 8m, gần khu ăn uống giá 12.8 tỷ, ở ngay.

Một căn nhà vừa đủ cho gia đình nhỏ ấm áp, ngay trung tâm Gò Vấp vị trí cực hiếm ở tầm giá 12.8 tỷ, diện tích rộng, ô tô ngủ trong nhà, Khu dân trí cao yên tĩnh, kết cấu gọn gàng, tiện nghi, pháp lý rõ ràng.

Diện tích: 5.6m x 20.2m vuông vức, không lỗi phong thủy.
Kết cấu: 1 trệt 2 lầu, gara.
Đường trước nhà: Hẻm 8m, khu phân lô, sạch sẽ, xe hơi vào thoải mái, cách mặt tiền Lê Đức Thọ, chưa tới 250m.
Vị trí: Trung tâm Gò Vấp, Gần Lotte Mart, trường học, công viên văn hóa Gò Vấp, kênh Phạm Huy Thông, kênh Tham Lương, siêu gần khu ăn uống cafe sôi động về đêm.
Pháp lý: Sổ hồng riêng công chứng ngay.

Phù hợp cho ai?
Gia đình có đông thành viên, cần không gian sống đủ riêng đủ gần trung tâm.
Người muốn ở Gò Vấp nhưng tránh cảnh nhà chật hẻm quá nhỏ pháp lý lằng nhằng.
Người lớn tuổi cần nhà ít tầng, tiện đi lại, gần công viên, kênh thoáng mát.

Giá bán: 12.8 tỷ (thương lượng mạnh cho người chốt nhanh).","Nhà ngõ, hẻm",Đã có sổ,2.0,3,3,Nội thất cao cấp,Hẻm xe hơi,Go Vap,12.8,113.12,113.12,113.12,5.6,20.2,113.15,2.624668592163159,0,0,0,0,1,1,1,0,1,1,0,True,1
"HXH THÔNG-159M2-NGANG GẦN 6M-NỞ HẬU-4TẦNG-THỐNG NHẤT GV-CHI 13,9TỶTL","Đường Thống Nhất, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh (Phường An Hội Đông, TP Hồ Chí Minh mới)","HXH THÔNG-159M2-NGANG GẦN 6M-NỞ HẬU-4TẦNG-THỐNG NHẤT GV-TỪ 17TỶ=>GIẢM CÒN 13,9TỶ TL

- DT: 5,6x33 nở hậu 6,5
- Nhà chính chủ xây từ xưa đến nay, mặt tiền gần 6m nở hậu tài lộc.,
,
- Kết cấu: 1 hầm, 1 trệt, 2 lầu, thiết kế thông sàn, thích hợp vừa ở vừa làm văn phòng công ty, ô tô ngủ trong hầm, xe tải tránh nhau.,
,
- Nhà chính chủ, công nhận đủ, hoàn công đầy đủ, sổ để trong tủ công chứng mua bán trong ngày.,
,
- Hẻm thông, dân trí cao","Nhà ngõ, hẻm",Đã có sổ,4.0,4,2,Không rõ,Hẻm xe hơi,Go Vap,13.9,159.0,159.0,159.0,5.9976258282584025,18.032767548143045,87.42,2.7013612129514133,1,1,1,1,1,1,1,0,0,0,0,True,1
HẺM NHỰA  5M XE HƠI NGỦ NHÀ QUANG TRUNG -P.VCHI,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)",NHÀ HẺM NHỰA  5M XE HƠI NGỦ NHÀ - NGAY NGÃ TƯ QUANG TRUNG PHẠM VĂN CHIÊU  - 4 TẦNG 10 PHÒNG TRỌ THU NHẬP 4oTrieu/ Tha- ĐIỆN NĂNG LƯỢNG MẶT TRỜI,"Nhà ngõ, hẻm",Đã có sổ,11.0,7,4,Nội thất cao cấp,Không rõ,Go Vap,7.885,69.0,69.0,221.0,4.0,18.0,114.28,2.1843644616066147,0,0,0,0,0,0,0,0,0,0,0,True,1
HXH 1 SẸC VÀO NHÀ-108M2-NGANG 6M-4TẦNG-8PN-QUANG TRUNG P8 GV-CHỈ 9TỶ7,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","HXH 1 SẸC VÀO NHÀ-108M2-NGANG 6M-4TẦNG-8 PN-QUANG TRUNG P8 GV-CHỈ 9TỶ7 TL

- Kết cấu: Nhà 1 trệt, 3 lầu sân Thượng , gồm 8 Phòng 
- Diện tích : Ngang 6 dài 17

- Pháp lý: Sổ hồng riêng, pháp lý chuẩn, công chứng nhanh","Nhà ngõ, hẻm",Đã có sổ,8.0,6,4,Không rõ,Hẻm xe hơi,Go Vap,9.7,108.0,108.0,108.0,5.504942474264951,18.88959896403031,89.81,2.3702437414678603,1,1,1,1,0,1,1,0,0,0,0,True,1
Nhà 69m² 4 tầng có sẵn dòng tiền Quang Trung 7.5T,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","Quang Trung – Gò Vấp
🚗 Hẻm ô tô
📐 DT: 4 x 17 = 69.2m²
🏗 Kết cấu: 4 tầng – 10 phòng cho thuê
💰 Dòng tiền: ~40 triệu/tháng
⚡ Kẹt tiền giảm thẳng 1.5 tỷ
👉 Giá Bán: 7.5 tỷ

🔥 Nhà 69m² – 4 tầng – có sẵn dòng tiền, giá quá rẻ khu Quang Trung","Nhà ngõ, hẻm",Đã có sổ,10.0,7,4,Nội thất đầy đủ,Hẻm xe hơi,Go Vap,7.5,69.0,69.0,221.0,4.0,17.5,108.7,2.1400661634962708,0,0,0,0,0,1,0,0,0,0,0,True,1
Bán căn hộ dịch vụ thu nhập khủng 1 tỷ 200 năm đường Phạm Văn chiêu,"360, Đường Phạm Văn Chiêu, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh (Phường Thông Tây Hội, TP Hồ Chí Minh mới)","siêu phẩm tòa nhà building 1 hầm 6 tầng
, 22 phòng .. cao cấp ... có thang máy .....
Đt: , 6x19 m 
, đang có hợp đồng thuê khoán dòng tiền khủng ( đã có sổ công chứng liền , pccc đầy đủ ). 🌸 1/ phạm văn chiêu gò vấp 
, vị trí hẻm 8m thông cách đường Phạm văn Chiêu 100m , 1 khu đồng bộ tòa nhà k căn hộ cực kỳ hoành tráng …
Giá chỉ 26 tỷ thương lượng
Bđs thần tài tân phú","Nhà ngõ, hẻm",Đã có sổ,11.0,7,6,Nội thất đầy đủ,Hẻm xe hơi,Go Vap,26.0,114.0,114.0,684.0,6.0,19.0,228.07,3.295836866004329,0,1,0,0,0,1,1,0,0,0,0,True,2
